p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.1    0.036000000000000004BASICTOOL     -1.0          1.0           -1.0          0.298         3.295         0.001         0.421         2.8           0.001         0.786         0.495         0.001         49952.0       0.0           
-1     0.037  SCOPA         -1.0          1.0           0.0           0.547         1.449         0.001         0.624         1.614         0.001         0.881         -0.165        0.0           49995.0       0.0           
0.0    0.037  BASICTOOL     -1.0          1.0           -1.0          0.233         -11.811       0.008         0.535         -5.98         0.006         0.536         -5.831        0.006         41864.0       0.0           
0.01   0.037  BASICTOOL     -1.0          1.0           -1.0          0.233         -11.811       0.008         0.535         -5.98         0.006         0.536         -5.831        0.006         41864.0       0.0           
0.02   0.037  BASICTOOL     -1.0          1.0           -1.0          0.286         -10.484       0.007         0.568         -5.311        0.005         0.569         -5.173        0.005         41864.0       0.0           
0.03   0.037  BASICTOOL     -1.0          1.0           -1.0          0.569         -4.733        0.005         0.752         -2.426        0.004         0.748         -2.308        0.004         42989.0       0.0           
0.04   0.037  BASICTOOL     -1.0          1.0           -1.0          0.554         -4.066        0.003         0.756         -2.058        0.003         0.743         -2.008        0.003         47049.0       0.0           
0.05   0.037  BASICTOOL     -1.0          1.0           -1.0          0.621         -2.96         0.003         0.799         -1.514        0.002         0.772         -1.446        0.002         49222.0       0.0           
0.06   0.037  BASICTOOL     -1.0          1.0           -1.0          0.662         -1.432        0.002         0.813         -0.704        0.002         0.811         -0.728        0.002         49311.0       0.0           
0.07   0.037  BASICTOOL     -1.0          1.0           -1.0          0.59          -0.166        0.001         0.736         0.156         0.001         0.81          -0.321        0.001         49444.0       0.0           
0.08   0.037  BASICTOOL     -1.0          1.0           -1.0          0.53          0.944         0.001         0.66          0.984         0.001         0.81          -0.04         0.001         49693.0       0.0           
0.09   0.037  BASICTOOL     -1.0          1.0           -1.0          0.427         2.054         0.001         0.558         1.811         0.001         0.801         0.242         0.001         49837.0       0.0           
0.1    0.037  BASICTOOL     -1.0          1.0           -1.0          0.306         3.227         0.001         0.429         2.756         0.001         0.786         0.472         0.001         49943.0       0.0           
-1     0.038  SCOPA         -1.0          1.0           0.0           0.542         1.441         0.001         0.617         1.606         0.001         0.881         -0.165        0.0           49995.0       0.0           
0.0    0.038  BASICTOOL     -1.0          1.0           -1.0          0.228         -12.03        0.008         0.53          -5.991        0.006         0.529         -6.039        0.006         41659.0       0.0           
0.01   0.038  BASICTOOL     -1.0          1.0           -1.0          0.228         -12.03        0.008         0.53          -5.991        0.006         0.529         -6.039        0.006         41659.0       0.0           
0.02   0.038  BASICTOOL     -1.0          1.0           -1.0          0.279         -10.72        0.007         0.561         -5.358        0.005         0.561         -5.362        0.005         41659.0       0.0           
0.03   0.038  BASICTOOL     -1.0          1.0           -1.0          0.555         -4.942        0.005         0.742         -2.485        0.004         0.74          -2.457        0.004         42827.0       0.0           
0.04   0.038  BASICTOOL     -1.0          1.0           -1.0          0.542         -4.253        0.003         0.746         -2.142        0.003         0.736         -2.11         0.003         46985.0       0.0           
0.05   0.038  BASICTOOL     -1.0          1.0           -1.0          0.614         -3.127        0.003         0.791         -1.585        0.002         0.768         -1.542        0.002         49246.0       0.0           
0.06   0.038  BASICTOOL     -1.0          1.0           -1.0          0.658         -1.579        0.002         0.809         -0.775        0.002         0.809         -0.804        0.002         49328.0       0.0           
