p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.02   0.034  BASICTOOL     -1.0          1.0           -1.0          0.301         -11.69        0.008         0.573         -5.87         0.007         0.57          -5.82         0.007         44618.0       0.0           
0.03   0.034  BASICTOOL     -1.0          1.0           -1.0          0.55          -5.405        0.005         0.743         -2.766        0.006         0.741         -2.639        0.005         45447.0       0.0           
0.04   0.034  BASICTOOL     -1.0          1.0           -1.0          0.576         -4.502        0.004         0.761         -2.254        0.004         0.757         -2.248        0.003         48441.0       0.0           
0.05   0.034  BASICTOOL     -1.0          1.0           0.0           0.712         -2.634        0.003         0.838         -1.29         0.003         0.836         -1.344        0.003         49724.0       0.0           
0.06   0.034  BASICTOOL     -1.0          1.0           0.0           0.746         -1.705        0.002         0.86          -0.835        0.002         0.861         -0.87         0.002         49749.0       0.0           
0.07   0.034  BASICTOOL     -1.0          1.0           0.0           0.795         -0.807        0.001         0.88          -0.364        0.002         0.897         -0.443        0.002         49799.0       0.0           
0.08   0.034  BASICTOOL     -1.0          1.0           0.0           0.793         -0.352        0.001         0.872         -0.06         0.001         0.905         -0.291        0.001         49901.0       0.0           
0.09   0.034  BASICTOOL     -1.0          1.0           0.0           0.779         0.054         0.001         0.851         0.241         0.001         0.913         -0.187        0.0           49953.0       0.0           
0.1    0.034  BASICTOOL     -1.0          1.0           0.0           0.76          0.446         0.001         0.828         0.563         0.001         0.914         -0.117        0.0           49988.0       0.0           
-1     0.035  SCOPA         -1.0          1.0           0.0           0.796         -0.494        0.0           0.886         -2.594        0.131         0.89          2.1           0.138         49997.0       0.0           
0.0    0.035  BASICTOOL     -1.0          1.0           -1.0          0.205         -14.314       0.01          0.511         -7.118        0.007         0.505         -7.196        0.007         44544.0       0.0           
0.01   0.035  BASICTOOL     -1.0          1.0           -1.0          0.205         -14.314       0.01          0.511         -7.118        0.007         0.505         -7.196        0.007         44544.0       0.0           
0.02   0.035  BASICTOOL     -1.0          1.0           -1.0          0.282         -12.031       0.009         0.56          -6.005        0.007         0.556         -6.025        0.007         44544.0       0.0           
0.03   0.035  BASICTOOL     -1.0          1.0           -1.0          0.535         -5.648        0.005         0.732         -2.843        0.005         0.73          -2.805        0.005         45376.0       0.0           
0.04   0.035  BASICTOOL     -1.0          1.0           -1.0          0.563         -4.655        0.004         0.751         -2.332        0.003         0.751         -2.324        0.003         48397.0       0.0           
0.05   0.035  BASICTOOL     -1.0          1.0           -1.0          0.701         -2.744        0.003         0.829         -1.385        0.004         0.832         -1.359        0.004         49664.0       0.0           
0.06   0.035  BASICTOOL     -1.0          1.0           -1.0          0.735         -1.804        0.002         0.851         -0.899        0.003         0.857         -0.905        0.003         49690.0       0.0           
0.07   0.035  BASICTOOL     -1.0          1.0           -1.0          0.785         -0.886        0.001         0.873         -0.413        0.002         0.891         -0.474        0.002         49755.0       0.0           
0.08   0.035  BASICTOOL     -1.0          1.0           -1.0          0.784         -0.423        0.001         0.866         -0.106        0.001         0.9           -0.318        0.001         49882.0       0.0           
0.09   0.035  BASICTOOL     -1.0          1.0           -1.0          0.773         -0.024        0.001         0.848         0.188         0.001         0.908         -0.212        0.001         49948.0       0.0           
0.1    0.035  BASICTOOL     -1.0          1.0           0.0           0.756         0.38          0.001         0.825         0.513         0.001         0.911         -0.133        0.001         49988.0       0.0           
-1     0.036000000000000004SCOPA         -1.0          1.0           0.0           0.791         -0.501        0.0           0.884         -2.592        0.128         0.887         2.091         0.135         49998.0       0.0           
