p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.1    0.031  BASICTOOL     -1.0          1.0           0.0           0.125         -8.628        0.007         0.165         -10.235       0.013         0.78          1.607         0.018         29136.0       0.0           
-1     0.032  SCOPA         -1.0          1.0           0.0           0.841         -0.526        0.001         0.929         -1.388        0.104         0.902         0.862         0.06          49900.0       0.0           
0.0    0.032  BASICTOOL     -1.0          1.0           -1.0          0.059         -15.989       0.017         0.125         -12.415       0.015         0.662         -3.574        0.014         22705.0       0.0           
0.01   0.032  BASICTOOL     -1.0          1.0           -1.0          0.059         -15.989       0.017         0.125         -12.415       0.015         0.662         -3.574        0.014         22705.0       0.0           
0.02   0.032  BASICTOOL     -1.0          1.0           -1.0          0.068         -15.134       0.016         0.131         -12.002       0.015         0.681         -3.131        0.013         22705.0       0.0           
0.03   0.032  BASICTOOL     -1.0          1.0           -1.0          0.136         -11.51        0.012         0.174         -10.201       0.013         0.8           -1.309        0.012         23171.0       0.0           
0.04   0.032  BASICTOOL     -1.0          1.0           -1.0          0.123         -10.82        0.009         0.164         -9.878        0.01          0.825         -0.942        0.008         25923.0       0.0           
0.05   0.032  BASICTOOL     -1.0          1.0           -1.0          0.136         -10.784       0.008         0.166         -10.112       0.009         0.836         -0.671        0.006         28322.0       0.0           
0.06   0.032  BASICTOOL     -1.0          1.0           -1.0          0.139         -10.024       0.008         0.17          -9.767        0.009         0.85          -0.256        0.006         28352.0       0.0           
0.07   0.032  BASICTOOL     -1.0          1.0           -1.0          0.139         -9.447        0.007         0.171         -9.554        0.008         0.849         0.107         0.005         28498.0       0.0           
0.08   0.032  BASICTOOL     -1.0          1.0           -1.0          0.137         -9.109        0.007         0.169         -9.45         0.008         0.837         0.341         0.004         28774.0       0.0           
0.09   0.032  BASICTOOL     -1.0          1.0           -1.0          0.129         -8.899        0.007         0.166         -10.009       0.012         0.812         1.11          0.017         29124.0       0.0           
0.1    0.032  BASICTOOL     -1.0          1.0           -1.0          0.122         -8.724        0.007         0.161         -10.236       0.012         0.785         1.512         0.016         29571.0       0.0           
-1     0.033  SCOPA         -1.0          1.0           0.0           0.833         -0.555        0.001         0.926         -1.397        0.099         0.896         0.842         0.057         49900.0       0.0           
0.0    0.033  BASICTOOL     -1.0          1.0           -1.0          0.054         -16.128       0.017         0.119         -12.424       0.014         0.652         -3.705        0.012         22958.0       0.0           
0.01   0.033  BASICTOOL     -1.0          1.0           -1.0          0.054         -16.128       0.017         0.119         -12.424       0.014         0.652         -3.705        0.012         22958.0       0.0           
0.02   0.033  BASICTOOL     -1.0          1.0           -1.0          0.063         -15.256       0.016         0.125         -11.986       0.014         0.67          -3.27         0.011         22958.0       0.0           
0.03   0.033  BASICTOOL     -1.0          1.0           -1.0          0.128         -11.487       0.011         0.166         -10.066       0.011         0.791         -1.422        0.01          23435.0       0.0           
0.04   0.033  BASICTOOL     -1.0          1.0           -1.0          0.115         -10.772       0.008         0.158         -9.751        0.009         0.817         -1.021        0.007         26336.0       0.0           
0.05   0.033  BASICTOOL     -1.0          1.0           -1.0          0.129         -10.745       0.008         0.162         -9.984        0.008         0.826         -0.761        0.005         28758.0       0.0           
0.06   0.033  BASICTOOL     -1.0          1.0           -1.0          0.134         -9.993        0.007         0.166         -9.653        0.008         0.84          -0.34         0.005         28785.0       0.0           
0.07   0.033  BASICTOOL     -1.0          1.0           -1.0          0.135         -9.393        0.007         0.168         -9.426        0.008         0.842         0.032         0.004         28934.0       0.0           
0.08   0.033  BASICTOOL     -1.0          1.0           -1.0          0.135         -9.007        0.006         0.166         -9.301        0.008         0.834         0.294         0.004         29204.0       0.0           
